Store,Date,Weekly_Sales,Temperature,Fuel_Price,CPI,Unemployment,IsHoliday
10,2011-12-16,2555031.1799999992,50.53,3.489,129.8980645,7.874,False
10,2011-12-23,3487986.8899999997,48.36,3.5410000000000004,129.98454840000002,7.874,False
10,2011-12-30,1930690.3700000003,48.92,3.428,130.07103229999998,7.874,True
10,2012-01-06,1683401.7800000003,59.85,3.443,130.15751609999998,7.545,False
10,2012-01-13,1711562.7300000004,51.0,3.477,130.244,7.545,False
10,2012-01-20,1675562.9400000002,54.51,3.66,130.27922579999998,7.545,False
10,2012-01-27,1632405.9999999998,53.59,3.675,130.31445159999998,7.545,False
10,2012-02-03,1867403.0099999995,56.85,3.543,130.3496774,7.545,False
10,2012-02-10,2218595.8000000007,55.73,3.722,130.38490320000002,7.545,True
10,2012-02-17,2168709.76,54.12,3.781,130.4546207,7.545,False
10,2012-02-24,2039415.74,56.02,3.95,130.5502069,7.545,False
10,2012-03-02,1990371.0199999998,57.62,3.8819999999999997,130.6457931,7.545,False
10,2012-03-09,1917483.1000000003,57.65,3.963,130.7413793,7.545,False
10,2012-03-16,1930814.6600000001,62.11,4.273,130.82619350000002,7.545,False
10,2012-03-23,1837457.6900000002,56.54,4.288,130.8966452,7.545,False
10,2012-03-30,1815760.4199999997,67.92,4.294,130.96709679999998,7.545,False
10,2012-04-06,2163384.17,65.99,4.282,131.03754840000002,7.382000000000001,False
10,2012-04-13,1974687.510000001,70.28,4.254,131.108,7.382000000000001,False
10,2012-04-20,1777166.5299999998,67.75,4.111000000000001,131.11733329999998,7.382000000000001,False
10,2012-04-27,1712987.5600000003,80.11,4.088,131.12666670000002,7.382000000000001,False
10,2012-05-04,1821364.4199999997,77.02,4.058,131.136,7.382000000000001,False
10,2012-05-11,1792345.299999999,76.03,4.186,131.14533329999998,7.382000000000001,False
10,2012-05-18,1795152.7299999997,85.19,4.308,131.0983226,7.382000000000001,False
10,2012-05-25,1830939.1,86.03,4.127,131.02877420000002,7.382000000000001,False
10,2012-06-01,1767471.4799999995,80.06,4.277,130.95922579999998,7.382000000000001,False
10,2012-06-08,1840491.41,86.87,4.103,130.8896774,7.382000000000001,False
10,2012-06-15,1811562.8800000001,88.58,4.144,130.82953329999998,7.382000000000001,False
10,2012-06-22,1755334.1799999997,89.92,4.013999999999999,130.7929,7.382000000000001,False
10,2012-06-29,1707481.8999999997,91.36,3.875,130.75626670000003,7.382000000000001,False
10,2012-07-06,1805999.7899999998,86.87,3.6660000000000004,130.7196333,7.17,False
10,2012-07-13,1765571.9100000001,89.8,3.7230000000000003,130.683,7.17,False
10,2012-07-20,1869967.03,84.45,3.589,130.70129029999998,7.17,False
10,2012-07-27,1817603.6599999997,83.98,3.7689999999999997,130.7195806,7.17,False
10,2012-08-03,1939440.09,84.76,3.595,130.73787099999998,7.17,False
10,2012-08-10,1880436.94,90.78,3.8110000000000004,130.7561613,7.17,False
10,2012-08-17,1827797.4,88.83,4.002,130.7909677,7.17,False
10,2012-08-24,1764984.1500000008,82.5,4.055,130.8381613,7.17,False
10,2012-08-31,1650285.5400000003,86.97,3.886,130.8853548,7.17,False
10,2012-09-07,1708283.2800000003,83.07,4.124,130.93254840000003,7.17,True
10,2012-09-14,1640168.99,78.47,3.966,130.97766670000001,7.17,False
10,2012-09-21,1671857.5699999998,81.93,4.125,131.01033329999999,7.17,False
10,2012-09-28,1694862.4100000004,82.52,3.966,131.043,7.17,False
10,2012-10-05,1758971.3800000004,80.88,4.132,131.0756667,6.943,False
10,2012-10-12,1713889.1099999996,76.03,4.468,131.1083333,6.943,False
10,2012-10-19,1734834.82,72.71,4.449,131.14996770000002,6.943,False
10,2012-10-26,1744349.0500000005,70.5,4.301,131.19309679999998,6.943,False
11,2010-02-05,1528008.6400000004,46.04,2.572,214.4248812,7.367999999999999,False
11,2010-02-12,1574684.08,48.01,2.548,214.57479159999997,7.367999999999999,True
11,2010-02-19,1503298.6999999997,48.3,2.5140000000000002,214.61988680000002,7.367999999999999,False
11,2010-02-26,1336404.6500000001,52.79,2.5610000000000004,214.6475127,7.367999999999999,False
11,2010-03-05,1426622.6499999997,53.96,2.625,214.6751386,7.367999999999999,False
11,2010-03-12,1331883.1599999997,64.1,2.667,214.70276459999997,7.367999999999999,False
11,2010-03-19,1364207.0,61.51,2.72,214.5301219,7.367999999999999,False
11,2010-03-26,1245624.2699999998,58.09,2.7319999999999998,214.3241011,7.367999999999999,False
11,2010-04-02,1446210.26,66.16,2.719,214.11808030000003,7.343,False
11,2010-04-09,1470308.3199999994,69.57,2.77,213.91205950000003,7.343,False
11,2010-04-16,1323243.35,67.81,2.8080000000000003,213.7726889,7.343,False
11,2010-04-23,1283766.5500000003,68.37,2.795,213.72218519999998,7.343,False
11,2010-04-30,1239766.89,71.13,2.78,213.6716815,7.343,False
11,2010-05-07,1312329.7800000003,75.57,2.835,213.6211778,7.343,False
11,2010-05-14,1266796.1299999997,77.64,2.8539999999999996,213.6196139,7.343,False
11,2010-05-21,1271646.6200000006,76.97,2.826,213.9116886,7.343,False
11,2010-05-28,1264272.5200000003,79.69,2.759,214.2037634,7.343,False
11,2010-06-04,1396322.1899999997,79.66,2.705,214.49583819999998,7.343,False
11,2010-06-11,1339570.8499999994,82.81,2.668,214.78791299999997,7.343,False
11,2010-06-18,1336522.92,84.13,2.637,214.78582590000002,7.343,False
11,2010-06-25,1262025.0799999996,84.5,2.653,214.6660741,7.343,False
11,2010-07-02,1302600.1400000001,83.09,2.6689999999999996,214.54632220000002,7.346,False
11,2010-07-09,1280156.4699999997,83.01,2.642,214.4265704,7.346,False
11,2010-07-16,1290609.5399999998,84.9,2.623,214.41764759999998,7.346,False
11,2010-07-23,1244390.0299999998,84.57,2.608,214.55649680000005,7.346,False
11,2010-07-30,1250178.89,83.26,2.64,214.695346,7.346,False
11,2010-08-06,1369634.92,86.54,2.627,214.8341952,7.346,False
11,2010-08-13,1384339.1000000003,87.73,2.6919999999999997,214.97304440000002,7.346,False
11,2010-08-20,1430192.3699999994,88.93,2.6639999999999997,214.9314191,7.346,False
11,2010-08-27,1311263.0699999998,87.7,2.6189999999999998,214.8897938,7.346,False
11,2010-09-03,1303914.2700000003,84.94,2.577,214.8481685,7.346,False
11,2010-09-10,1231428.46,81.93,2.565,214.8065431,7.346,True
11,2010-09-17,1215676.3100000003,83.04,2.582,214.83224840000003,7.346,False
11,2010-09-24,1170103.2499999998,77.36,2.6239999999999997,214.90845159999998,7.346,False
11,2010-10-01,1182490.4600000002,75.11,2.603,214.9846548,7.564,False
11,2010-10-08,1293472.8,68.71,2.633,215.060858,7.564,False
11,2010-10-15,1175003.6700000002,71.46,2.72,215.1293114,7.564,False
11,2010-10-22,1169831.3800000004,72.6,2.725,215.17838999999998,7.564,False
11,2010-10-29,1195035.9999999995,74.21,2.716,215.22746859999998,7.564,False
11,2010-11-05,1332759.1300000001,64.41,2.6889999999999996,215.2765472,7.564,False
11,2010-11-12,1281675.5999999999,63.74,2.728,215.32562579999998,7.564,False
11,2010-11-19,1292346.5699999998,58.63,2.7710000000000004,215.2074519,7.564,False
11,2010-11-26,1757242.5099999995,69.9,2.735,215.06140249999999,7.564,True
11,2010-12-03,1380522.6400000004,55.9,2.708,214.9153531,7.564,False
11,2010-12-10,1564516.4300000006,53.33,2.843,214.7693037,7.564,False
11,2010-12-17,1843971.1500000001,54.63,2.8689999999999998,214.704919,7.564,False
11,2010-12-24,2306265.36,59.33,2.886,214.70178280000002,7.564,False
11,2010-12-31,1172003.0999999999,55.03,2.943,214.6986466,7.564,True
11,2011-01-07,1178905.44,54.43,2.9760000000000004,214.69551040000002,7.551,False
11,2011-01-14,1194449.7799999996,45.34,2.983,214.74707290000003,7.551,False
11,2011-01-21,1187776.19,51.51,3.016,215.1268275,7.551,False
11,2011-01-28,1100418.6899999997,51.04,3.01,215.5065821,7.551,False
11,2011-02-04,1422546.05,47.17,2.989,215.88633670000002,7.551,False
11,2011-02-11,1419236.9000000001,44.61,3.022,216.26609130000003,7.551,True
11,2011-02-18,1554747.1500000004,61.5,3.045,216.5843571,7.551,False
11,2011-02-25,1323999.36,68.74,3.065,216.8780275,7.551,False
11,2011-03-04,1399456.9899999998,66.5,3.2880000000000003,217.17169790000003,7.551,False
11,2011-03-11,1314557.3099999998,63.29,3.4589999999999996,217.46536830000002,7.551,False
11,2011-03-18,1391813.6899999997,70.17,3.488,217.72352259999997,7.551,False
11,2011-03-25,1229777.2399999995,73.74,3.4730000000000003,217.96747050000002,7.551,False
11,2011-04-01,1258674.1199999999,69.1,3.5239999999999996,218.21141839999999,7.574,False
11,2011-04-08,1327401.0600000003,73.57,3.622,218.4553663,7.574,False
11,2011-04-15,1312905.8000000003,76.64,3.7430000000000003,218.6788642,7.574,False
11,2011-04-22,1388118.5300000003,78.31,3.807,218.851237,7.574,False
11,2011-04-29,1357589.8900000004,79.97,3.81,219.0236099,7.574,False
11,2011-05-06,1331453.41,71.39,3.906,219.1959827,7.574,False
11,2011-05-13,1277959.4200000002,80.93,3.8989999999999996,219.36835559999997,7.574,False
11,2011-05-20,1239466.97,76.97,3.907,219.127216,7.574,False
11,2011-05-27,1216876.52,85.61,3.786,218.8860765,7.574,False
11,2011-06-03,1343637.0000000002,86.14,3.699,218.6449369,7.574,False
11,2011-06-10,1314626.75,85.79,3.648,218.4037974,7.574,False
11,2011-06-17,1337506.74,87.9,3.637,218.35517480000001,7.574,False
11,2011-06-24,1254587.8399999999,86.13,3.594,218.45094,7.574,False
11,2011-07-01,1297472.0600000003,86.43,3.5239999999999996,218.54670519999996,7.567,False
11,2011-07-08,1334627.9600000004,87.17,3.48,218.64247039999998,7.567,False
11,2011-07-15,1266546.73,88.3,3.575,218.7275216,7.567,False
11,2011-07-22,1290576.44,87.8,3.6510000000000002,218.78578810000002,7.567,False
11,2011-07-29,1212938.67,89.46,3.682,218.8440545,7.567,False
11,2011-08-05,1403198.9399999997,90.04,3.6839999999999997,218.90232090000003,7.567,False
11,2011-08-12,1354188.43,90.3,3.638,218.96058730000001,7.567,False
11,2011-08-19,1484169.7399999998,89.51,3.554,219.023271,7.567,False
11,2011-08-26,1304706.7499999998,89.09,3.523,219.08669080000004,7.567,False
11,2011-09-02,1297792.4100000004,91.44,3.533,219.1501106,7.567,False
11,2011-09-09,1249439.9499999997,84.91,3.5460000000000003,219.21353050000002,7.567,True
11,2011-09-16,1270816.0099999998,85.11,3.5260000000000002,219.3972867,7.567,False
11,2011-09-23,1235775.1500000001,82.14,3.467,219.7414914,7.567,False
11,2011-09-30,1190515.8299999998,84.4,3.355,220.08569599999998,7.567,False
11,2011-10-07,1346271.0599999998,76.97,3.285,220.42990069999996,7.197,False
11,2011-10-14,1286388.96,75.56,3.2739999999999996,220.74861669999999,7.197,False
11,2011-10-21,1325107.53,70.91,3.353,220.9144005,7.197,False
11,2011-10-28,1310684.0999999999,72.66,3.372,221.08018419999996,7.197,False
11,2011-11-04,1458287.3800000001,61.13,3.332,221.245968,7.197,False
11,2011-11-11,1366053.6900000004,64.2,3.2969999999999997,221.4117517,7.197,False
11,2011-11-18,1315091.6300000004,66.17,3.3080000000000003,221.6432852,7.197,False
11,2011-11-25,1848953.48,70.03,3.236,221.9011185,7.197,True
11,2011-12-02,1399322.44,56.89,3.1719999999999997,222.15895189999998,7.197,False
11,2011-12-09,1646655.9400000004,50.63,3.158,222.4167852,7.197,False
11,2011-12-16,1783910.0599999991,59.69,3.159,222.6426418,7.197,False
11,2011-12-23,2213518.499999999,54.29,3.112,222.8258628,7.197,False
11,2011-12-30,1352084.21,48.86,3.1289999999999996,223.0090839,7.197,True
11,2012-01-06,1283885.55,54.44,3.157,223.1923049,6.832999999999999,False
11,2012-01-13,1264736.5899999999,53.1,3.261,223.3755259,6.832999999999999,False
11,2012-01-20,1207303.2900000005,56.43,3.2680000000000002,223.47005519999996,6.832999999999999,False
11,2012-01-27,1162675.85,58.36,3.29,223.56458450000002,6.832999999999999,False
11,2012-02-03,1376732.18,60.24,3.36,223.6591137,6.832999999999999,False
11,2012-02-10,1574287.7599999998,52.23,3.409,223.753643,6.832999999999999,True
11,2012-02-17,1569607.94,52.77,3.51,223.9170153,6.832999999999999,False
11,2012-02-24,1379473.03,61.11,3.555,224.1320199,6.832999999999999,False
11,2012-03-02,1438383.4400000002,62.61,3.63,224.3470245,6.832999999999999,False
11,2012-03-09,1413382.76,61.44,3.6689999999999996,224.56202909999996,6.832999999999999,False
11,2012-03-16,1441884.2799999998,64.21,3.734,224.71669530000003,6.832999999999999,False
11,2012-03-23,1300593.6099999999,67.16,3.787,224.79091040000003,6.832999999999999,False
11,2012-03-30,1300104.0299999996,70.23,3.845,224.8651254,6.832999999999999,False
11,2012-04-06,1596325.01,74.19,3.891,224.9393405,6.664,False
11,2012-04-13,1472752.01,72.74,3.891,225.0135556,6.664,False
11,2012-04-20,1315356.9900000002,71.97,3.877,225.06895409999998,6.664,False
11,2012-04-27,1236238.29,73.4,3.8139999999999996,225.1243526,6.664,False
11,2012-05-04,1370251.2200000002,79.07,3.7489999999999997,225.1797511,6.664,False
11,2012-05-11,1300147.07,75.13,3.688,225.23514959999997,6.664,False
11,2012-05-18,1352442.3099999998,72.53,3.63,225.2512024,6.664,False
11,2012-05-25,1297335.87,78.44,3.5610000000000004,225.25151680000002,6.664,False
11,2012-06-01,1361595.3299999998,81.67,3.5010000000000003,225.25183130000002,6.664,False
11,2012-06-08,1414343.5299999998,82.1,3.452,225.25214580000002,6.664,False
11,2012-06-15,1417875.42,84.97,3.3930000000000002,225.2644795,6.664,False
11,2012-06-22,1355680.2999999998,83.26,3.346,225.30686150000002,6.664,False
11,2012-06-29,1297028.6,87.86,3.286,225.3492435,6.664,False
11,2012-07-06,1461129.94,83.44,3.227,225.3916254,6.334,False
11,2012-07-13,1320239.5099999998,82.46,3.2560000000000002,225.4340074,6.334,False
11,2012-07-20,1344483.8099999998,82.41,3.3110000000000004,225.44388270000002,6.334,False
11,2012-07-27,1272395.0199999996,85.43,3.407,225.4537579,6.334,False
11,2012-08-03,1399341.0700000008,86.94,3.417,225.4636332,6.334,False
11,2012-08-10,1388973.6500000001,86.21,3.4939999999999998,225.4735085,6.334,False
11,2012-08-17,1421307.1999999997,87.73,3.571,225.55586639999999,6.334,False
11,2012-08-24,1409515.7300000002,83.17,3.62,225.6925864,6.334,False
11,2012-08-31,1372872.3500000006,86.49,3.638,225.8293063,6.334,False
11,2012-09-07,1304584.4000000001,85.17,3.73,225.96602630000004,6.334,True
11,2012-09-14,1267675.05,79.61,3.717,226.11220669999997,6.334,False
11,2012-09-21,1326132.98,73.64,3.721,226.31514959999998,6.334,False
11,2012-09-28,1227430.7300000004,77.67,3.6660000000000004,226.5180926,6.334,False
11,2012-10-05,1422794.26,73.37,3.617,226.72103560000002,6.034,False
11,2012-10-12,1311965.09,69.94,3.6010000000000004,226.9239785,6.034,False
11,2012-10-19,1232073.1800000002,73.77,3.594,226.96884419999998,6.034,False
11,2012-10-26,1200729.4500000004,74.26,3.5060000000000002,226.9873637,6.034,False
12,2010-02-05,1100046.3699999999,49.47,2.9619999999999997,126.4420645,13.975,False
12,2010-02-12,1117863.3299999994,47.87,2.946,126.4962581,13.975,True
12,2010-02-19,1095421.65,54.83,2.915,126.5262857,13.975,False
12,2010-02-26,1048617.1699999997,50.23,2.825,126.55228570000001,13.975,False
12,2010-03-05,1077018.27,53.77,2.987,126.57828570000001,13.975,False
12,2010-03-12,985594.23,50.11,2.925,126.6042857,13.975,False
12,2010-03-19,972088.3399999999,59.57,3.054,126.6066452,13.975,False
12,2010-03-26,981615.8099999997,60.06,3.083,126.6050645,13.975,False
12,2010-04-02,1011822.2999999999,59.84,3.0860000000000003,126.60348390000001,14.099,False
12,2010-04-09,1041238.8699999995,59.25,3.09,126.60190320000001,14.099,False
12,2010-04-16,957997.5200000003,64.95,3.109,126.5621,14.099,False
12,2010-04-23,993833.44,64.55,3.05,126.47133329999998,14.099,False
12,2010-04-30,954220.22,67.38,3.105,126.38056670000002,14.099,False
12,2010-05-07,1043240.2699999999,70.15,3.127,126.2898,14.099,False
12,2010-05-14,966054.9700000001,68.44,3.145,126.20854840000001,14.099,False
12,2010-05-21,958374.5599999999,76.2,3.12,126.18438710000001,14.099,False
12,2010-05-28,955451.1599999993,67.84,3.0580000000000003,126.16022579999999,14.099,False
12,2010-06-04,1049357.36,81.39,2.9410000000000003,126.1360645,14.099,False
12,2010-06-11,1016039.71,90.84,2.949,126.11190320000001,14.099,False
12,2010-06-18,956211.1999999998,81.06,3.043,126.11399999999999,14.099,False
12,2010-06-25,958007.69,87.27,3.0839999999999996,126.1266,14.099,False
12,2010-07-02,951957.3099999997,91.98,3.105,126.1392,14.18,False
12,2010-07-09,943506.2800000001,90.37,3.1,126.1518,14.18,False
12,2010-07-16,916402.76,97.18,3.094,126.1498065,14.18,False
12,2010-07-23,912403.67,99.22,3.112,126.1283548,14.18,False
12,2010-07-30,913548.2500000002,96.31,3.017,126.10690320000002,14.18,False
12,2010-08-06,967576.95,92.95,3.123,126.08545159999998,14.18,False
12,2010-08-13,928264.3999999999,87.01,3.159,126.064,14.18,False
12,2010-08-20,948447.3399999997,92.81,3.0410000000000004,126.0766452,14.18,False
12,2010-08-27,1004516.46,93.19,3.1289999999999996,126.08929029999999,14.18,False
12,2010-09-03,1075758.55,83.12,3.0869999999999997,126.1019355,14.18,False
12,2010-09-10,903119.0300000003,83.63,3.0439999999999996,126.11458059999998,14.18,True
12,2010-09-17,852882.6100000001,82.45,3.028,126.14546670000001,14.18,False
12,2010-09-24,851919.3400000001,81.77,2.9389999999999996,126.19003329999998,14.18,False
12,2010-10-01,850936.26,85.2,3.0010000000000003,126.2346,14.312999999999999,False
12,2010-10-08,918335.6799999997,71.82,3.013,126.27916670000002,14.312999999999999,False
12,2010-10-15,862419.8400000002,75.0,2.9760000000000004,126.3266774,14.312999999999999,False
12,2010-10-22,857883.46,68.85,3.014,126.38154840000001,14.312999999999999,False
12,2010-10-29,955294.7000000002,61.09,3.016,126.43641940000002,14.312999999999999,False
12,2010-11-05,929690.7100000001,65.49,3.1289999999999996,126.49129029999999,14.312999999999999,False
12,2010-11-12,942475.2400000001,57.79,3.13,126.5461613,14.312999999999999,False
12,2010-11-19,894493.7,58.18,3.161,126.6072,14.312999999999999,False
12,2010-11-26,1601377.4099999997,47.66,3.162,126.66926670000001,14.312999999999999,True
12,2010-12-03,1069533.1699999997,43.33,3.0410000000000004,126.73133329999999,14.312999999999999,False
12,2010-12-10,1121934.1500000001,50.01,3.2030000000000003,126.7934,14.312999999999999,False
12,2010-12-17,1295605.3499999999,52.77,3.236,126.87948390000001,14.312999999999999,False
12,2010-12-24,1768249.8899999994,52.02,3.236,126.98358059999998,14.312999999999999,False
12,2010-12-31,891736.91,45.64,3.148,127.0876774,14.312999999999999,True
12,2011-01-07,910110.2399999999,37.64,3.287,127.19177420000001,14.020999999999999,False
12,2011-01-14,812011.8000000003,43.15,3.312,127.3009355,14.020999999999999,False
12,2011-01-21,802105.5000000001,53.53,3.2230000000000003,127.44048390000002,14.020999999999999,False
12,2011-01-28,873119.0600000003,50.74,3.342,127.58003229999998,14.020999999999999,False
12,2011-02-04,1046068.1700000003,45.14,3.3480000000000003,127.71958059999999,14.020999999999999,False
12,2011-02-11,1086421.5699999996,51.3,3.3810000000000002,127.85912900000001,14.020999999999999,True
12,2011-02-18,1128485.1000000003,53.35,3.43,127.99525,14.020999999999999,False
12,2011-02-25,1046203.7199999999,48.45,3.53,128.13,14.020999999999999,False
12,2011-03-04,1085248.2099999997,51.72,3.674,128.26475,14.020999999999999,False
12,2011-03-11,997672.6200000002,57.75,3.818,128.3995,14.020999999999999,False
12,2011-03-18,1009502.0100000002,64.21,3.6919999999999997,128.5121935,14.020999999999999,False
12,2011-03-25,954107.3200000001,54.4,3.909,128.6160645,14.020999999999999,False
12,2011-04-01,1005463.4899999999,63.63,3.772,128.7199355,13.735999999999999,False
12,2011-04-08,998362.0499999998,64.47,4.003,128.8238065,13.735999999999999,False
12,2011-04-15,990951.7699999998,57.63,3.8680000000000003,128.91073329999998,13.735999999999999,False
12,2011-04-22,1016019.4699999997,72.12,4.1339999999999995,128.9553,13.735999999999999,False
12,2011-04-29,994966.1000000002,68.27,4.151,128.9998667,13.735999999999999,False
12,2011-05-06,1021154.4800000002,68.4,4.1930000000000005,129.04443329999998,13.735999999999999,False
12,2011-05-13,977033.4999999999,70.93,4.202,129.089,13.735999999999999,False
12,2011-05-20,924134.9900000003,66.59,4.169,129.0756774,13.735999999999999,False
12,2011-05-27,964332.5100000001,76.67,4.087,129.0623548,13.735999999999999,False
12,2011-06-03,970328.6799999999,71.81,4.031000000000001,129.0490323,13.735999999999999,False
12,2011-06-10,996937.9499999997,78.72,3.9810000000000003,129.0357097,13.735999999999999,False
12,2011-06-17,986504.9299999999,86.84,3.935,129.0432,13.735999999999999,False
12,2011-06-24,997282.75,88.95,3.898,129.0663,13.735999999999999,False
12,2011-07-01,961993.3399999999,89.85,3.842,129.0894,13.503,False
12,2011-07-08,943717.38,89.9,3.705,129.1125,13.503,False
12,2011-07-15,936001.98,88.1,3.6919999999999997,129.1338387,13.503,False
12,2011-07-22,922231.9199999999,91.17,3.7939999999999996,129.1507742,13.503,False
12,2011-07-29,890547.0699999998,93.29,3.805,129.16770970000002,13.503,False
12,2011-08-05,988712.5199999999,90.61,3.803,129.1846452,13.503,False
12,2011-08-12,955913.6799999998,91.04,3.701,129.2015806,13.503,False
12,2011-08-19,966817.2400000001,91.74,3.7430000000000003,129.2405806,13.503,False
12,2011-08-26,1017593.4699999996,94.61,3.74,129.2832581,13.503,False
12,2011-09-02,1052051.45,93.66,3.798,129.32593549999999,13.503,False
12,2011-09-09,922850.5699999998,88.0,3.9130000000000003,129.3686129,13.503,True
12,2011-09-16,889290.23,76.36,3.918,129.4306,13.503,False
12,2011-09-23,871692.7399999996,82.95,3.7889999999999997,129.5183333,13.503,False
12,2011-09-30,866401.45,83.26,3.877,129.6060667,13.503,False
12,2011-10-07,951244.6600000003,70.44,3.827,129.6938,12.89,False
12,2011-10-14,927600.01,67.31,3.805,129.77064520000002,12.89,False
12,2011-10-21,938604.58,73.05,3.842,129.78216129999998,12.89,False
12,2011-10-28,990926.3800000001,67.41,3.727,129.7936774,12.89,False
12,2011-11-04,1051944.79,59.77,3.8280000000000003,129.8051935,12.89,False
12,2011-11-11,1095091.53,48.76,3.824,129.81670970000002,12.89,False
12,2011-11-18,970641.3399999999,54.2,3.813,129.82683329999998,12.89,False
12,2011-11-25,1591920.4200000002,53.25,3.622,129.8364,12.89,True
12,2011-12-02,1071383.0999999999,52.5,3.701,129.84596670000002,12.89,False
12,2011-12-09,1189646.4500000007,42.17,3.6439999999999997,129.8555333,12.89,False
12,2011-12-16,1293404.1800000004,43.29,3.6,129.8980645,12.89,False
12,2011-12-23,1617612.0299999993,45.4,3.5410000000000004,129.98454840000002,12.89,False
12,2011-12-30,1111638.07,44.64,3.428,130.07103229999998,12.89,True
12,2012-01-06,945823.65,50.43,3.5989999999999998,130.15751609999998,12.187000000000001,False
12,2012-01-13,865467.8600000001,48.07,3.657,130.244,12.187000000000001,False
12,2012-01-20,855922.6399999999,46.2,3.66,130.27922579999998,12.187000000000001,False
12,2012-01-27,888203.6900000001,50.43,3.675,130.31445159999998,12.187000000000001,False
12,2012-02-03,1058767.9500000002,50.58,3.702,130.3496774,12.187000000000001,False
12,2012-02-10,1199330.8499999999,52.27,3.722,130.38490320000002,12.187000000000001,True
12,2012-02-17,1240048.8499999996,51.8,3.781,130.4546207,12.187000000000001,False
12,2012-02-24,1112034.72,53.13,3.95,130.5502069,12.187000000000001,False
12,2012-03-02,1147636.9600000002,52.27,4.178,130.6457931,12.187000000000001,False
12,2012-03-09,1113208.57,54.54,4.25,130.7413793,12.187000000000001,False
12,2012-03-16,1088498.52,64.44,4.273,130.82619350000002,12.187000000000001,False
12,2012-03-23,1045419.87,56.26,4.038,130.8966452,12.187000000000001,False
12,2012-03-30,1025382.2199999999,64.36,4.294,130.96709679999998,12.187000000000001,False
12,2012-04-06,1128765.71,64.05,4.121,131.03754840000002,11.627,False
12,2012-04-13,1083811.1900000002,64.28,4.254,131.108,11.627,False
12,2012-04-20,1006486.9599999998,66.73,4.2219999999999995,131.11733329999998,11.627,False
12,2012-04-27,1004252.3800000002,77.99,4.1930000000000005,131.12666670000002,11.627,False
12,2012-05-04,1073433.6900000002,76.03,4.171,131.136,11.627,False
12,2012-05-11,1041995.2200000001,77.27,4.186,131.14533329999998,11.627,False
12,2012-05-18,1020486.05,84.51,4.11,131.0983226,11.627,False
12,2012-05-25,991514.2100000001,83.84,4.293,131.02877420000002,11.627,False
12,2012-06-01,981345.2000000001,78.11,4.277,130.95922579999998,11.627,False
12,2012-06-08,1086231.4700000002,84.83,4.103,130.8896774,11.627,False
12,2012-06-15,1019555.5099999998,85.94,4.144,130.82953329999998,11.627,False
12,2012-06-22,981386.2499999998,91.61,4.013999999999999,130.7929,11.627,False
12,2012-06-29,943124.7400000002,90.47,3.875,130.75626670000003,11.627,False
12,2012-07-06,1014898.7799999999,89.13,3.765,130.7196333,10.925999999999998,False
12,2012-07-13,960312.7500000001,95.61,3.7230000000000003,130.683,10.925999999999998,False
12,2012-07-20,941550.34,85.53,3.7260000000000004,130.70129029999998,10.925999999999998,False
12,2012-07-27,916967.9200000003,93.47,3.7689999999999997,130.7195806,10.925999999999998,False
12,2012-08-03,958667.2300000001,88.16,3.76,130.73787099999998,10.925999999999998,False
12,2012-08-10,984689.9,95.91,3.8110000000000004,130.7561613,10.925999999999998,False
12,2012-08-17,1005003.1200000001,94.87,4.002,130.7909677,10.925999999999998,False
12,2012-08-24,1048101.3900000002,85.32,4.055,130.8381613,10.925999999999998,False
12,2012-08-31,1061943.4900000002,89.78,4.093,130.8853548,10.925999999999998,False
12,2012-09-07,955146.0399999998,88.52,4.124,130.93254840000003,10.925999999999998,True
12,2012-09-14,885892.3700000001,83.64,4.133,130.97766670000001,10.925999999999998,False
12,2012-09-21,922735.3700000002,82.97,4.125,131.01033329999999,10.925999999999998,False
12,2012-09-28,880415.6699999996,81.22,3.966,131.043,10.925999999999998,False
12,2012-10-05,979825.92,81.61,3.966,131.0756667,10.199,False
12,2012-10-12,934917.4700000001,71.74,4.468,131.1083333,10.199,False
12,2012-10-19,960945.43,68.66,4.449,131.14996770000002,10.199,False
12,2012-10-26,974697.5999999997,65.95,4.301,131.19309679999998,10.199,False
13,2010-02-05,1967220.5299999996,31.53,2.6660000000000004,126.4420645,8.316,False
13,2010-02-12,2030933.4599999995,33.16,2.6710000000000003,126.4962581,8.316,True
13,2010-02-19,1970274.64,35.7,2.654,126.5262857,8.316,False
13,2010-02-26,1817850.32,29.98,2.667,126.55228570000001,8.316,False
13,2010-03-05,1939980.4300000004,40.65,2.681,126.57828570000001,8.316,False
13,2010-03-12,1840686.9400000002,37.62,2.733,126.6042857,8.316,False
13,2010-03-19,1879794.89,42.49,2.782,126.6066452,8.316,False
13,2010-03-26,1882095.9799999995,41.48,2.819,126.6050645,8.316,False
13,2010-04-02,2142482.1399999997,42.15,2.842,126.60348390000001,8.107000000000001,False
13,2010-04-09,1898321.3299999998,38.97,2.877,126.60190320000001,8.107000000000001,False
13,2010-04-16,1819660.4399999997,50.39,2.915,126.5621,8.107000000000001,False
13,2010-04-23,1909330.7699999993,55.66,2.9360000000000004,126.47133329999998,8.107000000000001,False
13,2010-04-30,1785823.3700000003,48.33,2.9410000000000003,126.38056670000002,8.107000000000001,False
13,2010-05-07,2005478.4599999995,44.42,2.948,126.2898,8.107000000000001,False
13,2010-05-14,1890273.4399999995,50.15,2.9619999999999997,126.20854840000001,8.107000000000001,False
