,Store,Date,Weekly_Sales,Temperature,Fuel_Price,CPI,Unemployment,IsHoliday,Type,Size
1652,12,2011-08-12,955913.6799999998,91.04,3.701,129.2015806,13.503,False,B,112238
1653,12,2011-08-19,966817.24,91.74,3.743,129.2405806,13.503,False,B,112238
1654,12,2011-08-26,1017593.4699999995,94.61,3.74,129.2832581,13.503,False,B,112238
1655,12,2011-09-02,1052051.45,93.66,3.798,129.3259355,13.503,False,B,112238
1656,12,2011-09-09,922850.5699999998,88.0,3.913,129.3686129,13.503,True,B,112238
1657,12,2011-09-16,889290.23,76.36,3.918,129.4306,13.503,False,B,112238
1658,12,2011-09-23,871692.7399999995,82.95,3.789,129.5183333,13.503,False,B,112238
1659,12,2011-09-30,866401.45,83.26,3.877,129.6060667,13.503,False,B,112238
1660,12,2011-10-07,951244.6600000005,70.44,3.827,129.6938,12.89,False,B,112238
1661,12,2011-10-14,927600.01,67.31,3.805,129.77064520000002,12.89,False,B,112238
1662,12,2011-10-21,938604.58,73.05,3.842,129.78216129999998,12.89,False,B,112238
1663,12,2011-10-28,990926.38,67.41,3.727,129.7936774,12.89,False,B,112238
1664,12,2011-11-04,1051944.79,59.77,3.828,129.8051935,12.89,False,B,112238
1665,12,2011-11-11,1095091.53,48.76,3.824,129.81670970000002,12.89,False,B,112238
1666,12,2011-11-18,970641.34,54.2,3.813,129.82683329999998,12.89,False,B,112238
1667,12,2011-11-25,1591920.4200000004,53.25,3.622,129.8364,12.89,True,B,112238
1668,12,2011-12-02,1071383.1,52.5,3.701,129.84596670000002,12.89,False,B,112238
1669,12,2011-12-09,1189646.450000001,42.17,3.644,129.8555333,12.89,False,B,112238
1670,12,2011-12-16,1293404.1800000004,43.29,3.6,129.8980645,12.89,False,B,112238
1671,12,2011-12-23,1617612.029999999,45.4,3.5410000000000004,129.98454840000002,12.89,False,B,112238
1672,12,2011-12-30,1111638.07,44.64,3.428,130.07103229999998,12.89,True,B,112238
1673,12,2012-01-06,945823.65,50.43,3.599,130.15751609999998,12.187,False,B,112238
1674,12,2012-01-13,865467.8600000001,48.07,3.657,130.244,12.187,False,B,112238
1675,12,2012-01-20,855922.6399999999,46.2,3.66,130.27922579999998,12.187,False,B,112238
1676,12,2012-01-27,888203.6900000002,50.43,3.675,130.31445159999998,12.187,False,B,112238
1677,12,2012-02-03,1058767.9500000002,50.58,3.702,130.3496774,12.187,False,B,112238
1678,12,2012-02-10,1199330.85,52.27,3.722,130.38490320000002,12.187,True,B,112238
1679,12,2012-02-17,1240048.8499999996,51.8,3.781,130.4546207,12.187,False,B,112238
1680,12,2012-02-24,1112034.72,53.13,3.95,130.5502069,12.187,False,B,112238
1681,12,2012-03-02,1147636.9600000002,52.27,4.178,130.6457931,12.187,False,B,112238
1682,12,2012-03-09,1113208.57,54.54,4.25,130.7413793,12.187,False,B,112238
1683,12,2012-03-16,1088498.52,64.44,4.273,130.82619350000002,12.187,False,B,112238
1684,12,2012-03-23,1045419.87,56.26,4.038,130.8966452,12.187,False,B,112238
1685,12,2012-03-30,1025382.22,64.36,4.294,130.96709679999998,12.187,False,B,112238
1686,12,2012-04-06,1128765.71,64.05,4.121,131.03754840000002,11.627,False,B,112238
1687,12,2012-04-13,1083811.1900000002,64.28,4.254,131.108,11.627,False,B,112238
1688,12,2012-04-20,1006486.9599999998,66.73,4.222,131.11733329999998,11.627,False,B,112238
1689,12,2012-04-27,1004252.3800000001,77.99,4.1930000000000005,131.12666670000002,11.627,False,B,112238
1690,12,2012-05-04,1073433.6900000002,76.03,4.171,131.136,11.627,False,B,112238
1691,12,2012-05-11,1041995.22,77.27,4.186,131.14533329999998,11.627,False,B,112238
1692,12,2012-05-18,1020486.05,84.51,4.11,131.0983226,11.627,False,B,112238
1693,12,2012-05-25,991514.21,83.84,4.293,131.02877420000002,11.627,False,B,112238
1694,12,2012-06-01,981345.2,78.11,4.277,130.95922579999998,11.627,False,B,112238
1695,12,2012-06-08,1086231.4700000002,84.83,4.103,130.8896774,11.627,False,B,112238
1696,12,2012-06-15,1019555.5099999999,85.94,4.144,130.82953329999998,11.627,False,B,112238
1697,12,2012-06-22,981386.2499999999,91.61,4.0139999999999985,130.7929,11.627,False,B,112238
1698,12,2012-06-29,943124.7400000001,90.47,3.875,130.75626670000003,11.627,False,B,112238
1699,12,2012-07-06,1014898.78,89.13,3.765,130.7196333,10.925999999999998,False,B,112238
1700,12,2012-07-13,960312.75,95.61,3.723,130.683,10.925999999999998,False,B,112238
1701,12,2012-07-20,941550.34,85.53,3.726,130.70129029999998,10.925999999999998,False,B,112238
1702,12,2012-07-27,916967.9200000005,93.47,3.769,130.7195806,10.925999999999998,False,B,112238
1703,12,2012-08-03,958667.23,88.16,3.76,130.73787099999998,10.925999999999998,False,B,112238
1704,12,2012-08-10,984689.9,95.91,3.811,130.7561613,10.925999999999998,False,B,112238
1705,12,2012-08-17,1005003.12,94.87,4.002,130.7909677,10.925999999999998,False,B,112238
1706,12,2012-08-24,1048101.3900000001,85.32,4.055,130.8381613,10.925999999999998,False,B,112238
1707,12,2012-08-31,1061943.4900000002,89.78,4.093,130.8853548,10.925999999999998,False,B,112238
1708,12,2012-09-07,955146.0399999998,88.52,4.124,130.93254840000003,10.925999999999998,True,B,112238
1709,12,2012-09-14,885892.3700000001,83.64,4.133,130.9776667,10.925999999999998,False,B,112238
1710,12,2012-09-21,922735.3700000001,82.97,4.125,131.0103333,10.925999999999998,False,B,112238
1711,12,2012-09-28,880415.6699999996,81.22,3.966,131.043,10.925999999999998,False,B,112238
1712,12,2012-10-05,979825.92,81.61,3.966,131.0756667,10.199,False,B,112238
1713,12,2012-10-12,934917.47,71.74,4.468,131.1083333,10.199,False,B,112238
1714,12,2012-10-19,960945.43,68.66,4.449,131.14996770000002,10.199,False,B,112238
1715,12,2012-10-26,974697.5999999995,65.95,4.301,131.19309679999998,10.199,False,B,112238
1716,13,2010-02-05,1967220.53,31.53,2.6660000000000004,126.4420645,8.316,False,A,219622
1717,13,2010-02-12,2030933.4599999997,33.16,2.6710000000000003,126.4962581,8.316,True,A,219622
1718,13,2010-02-19,1970274.64,35.7,2.654,126.5262857,8.316,False,A,219622
1719,13,2010-02-26,1817850.32,29.98,2.667,126.5522857,8.316,False,A,219622
1720,13,2010-03-05,1939980.4300000004,40.65,2.681,126.5782857,8.316,False,A,219622
1721,13,2010-03-12,1840686.94,37.62,2.733,126.6042857,8.316,False,A,219622
1722,13,2010-03-19,1879794.89,42.49,2.782,126.6066452,8.316,False,A,219622
1723,13,2010-03-26,1882095.9799999997,41.48,2.819,126.6050645,8.316,False,A,219622
1724,13,2010-04-02,2142482.14,42.15,2.842,126.6034839,8.107000000000001,False,A,219622
1725,13,2010-04-09,1898321.33,38.97,2.877,126.6019032,8.107000000000001,False,A,219622
1726,13,2010-04-16,1819660.44,50.39,2.915,126.5621,8.107000000000001,False,A,219622
1727,13,2010-04-23,1909330.7699999998,55.66,2.9360000000000004,126.47133329999998,8.107000000000001,False,A,219622
1728,13,2010-04-30,1785823.3700000003,48.33,2.9410000000000003,126.38056670000002,8.107000000000001,False,A,219622
1729,13,2010-05-07,2005478.4599999997,44.42,2.948,126.2898,8.107000000000001,False,A,219622
1730,13,2010-05-14,1890273.4399999997,50.15,2.962,126.2085484,8.107000000000001,False,A,219622
1731,13,2010-05-21,1853657.6,57.71,2.95,126.1843871,8.107000000000001,False,A,219622
1732,13,2010-05-28,1877358.86,53.11,2.908,126.1602258,8.107000000000001,False,A,219622
1733,13,2010-06-04,2022705.22,59.85,2.8710000000000004,126.1360645,8.107000000000001,False,A,219622
1734,13,2010-06-11,2037880.96,65.24,2.841,126.1119032,8.107000000000001,False,A,219622
1735,13,2010-06-18,2003435.31,58.41,2.819,126.114,8.107000000000001,False,A,219622
1736,13,2010-06-25,1970340.25,71.83,2.82,126.1266,8.107000000000001,False,A,219622
1737,13,2010-07-02,2018314.71,78.82,2.814,126.1392,7.951,False,A,219622
1738,13,2010-07-09,1870843.9,71.33,2.802,126.1518,7.951,False,A,219622
1739,13,2010-07-16,1932231.050000001,77.79,2.7910000000000004,126.1498065,7.951,False,A,219622
1740,13,2010-07-23,1907351.1999999997,82.27,2.797,126.1283548,7.951,False,A,219622
1741,13,2010-07-30,1817887.23,78.94,2.797,126.10690320000002,7.951,False,A,219622
1742,13,2010-08-06,1969121.45,81.24,2.802,126.08545159999998,7.951,False,A,219622
1743,13,2010-08-13,1877592.5500000003,74.93,2.837,126.064,7.951,False,A,219622
1744,13,2010-08-20,1997397.629999999,76.34,2.85,126.0766452,7.951,False,A,219622
1745,13,2010-08-27,1908278.2700000003,75.31,2.854,126.0892903,7.951,False,A,219622
1746,13,2010-09-03,1911852.58,65.71,2.8680000000000003,126.1019355,7.951,False,A,219622
1747,13,2010-09-10,1772143.9399999997,65.74,2.87,126.11458059999998,7.951,True,A,219622
1748,13,2010-09-17,1790279.74,66.84,2.875,126.1454667,7.951,False,A,219622
1749,13,2010-09-24,1705655.09,68.22,2.872,126.19003329999998,7.951,False,A,219622
1750,13,2010-10-01,1765584.479999999,68.74,2.853,126.2346,7.795,False,A,219622
1751,13,2010-10-08,1871924.07,63.03,2.841,126.27916670000002,7.795,False,A,219622
1752,13,2010-10-15,1851431.06,54.12,2.845,126.3266774,7.795,False,A,219622
1753,13,2010-10-22,1796949.59,56.89,2.849,126.3815484,7.795,False,A,219622
1754,13,2010-10-29,1887895.07,45.12,2.841,126.43641940000002,7.795,False,A,219622
1755,13,2010-11-05,1854967.66,49.96,2.8310000000000004,126.4912903,7.795,False,A,219622
1756,13,2010-11-12,1939964.63,42.55,2.8310000000000004,126.5461613,7.795,False,A,219622
1757,13,2010-11-19,1925393.9100000008,42.0,2.842,126.6072,7.795,False,A,219622
1758,13,2010-11-26,2766400.0500000003,28.22,2.83,126.6692667,7.795,True,A,219622
1759,13,2010-12-03,2083379.8900000004,25.8,2.812,126.7313333,7.795,False,A,219622
1760,13,2010-12-10,2461468.350000001,36.78,2.817,126.7934,7.795,False,A,219622
1761,13,2010-12-17,2771646.81,35.21,2.842,126.8794839,7.795,False,A,219622
1762,13,2010-12-24,3595903.2,34.9,2.846,126.98358059999998,7.795,False,A,219622
1763,13,2010-12-31,1675291.9999999998,26.79,2.8680000000000003,127.0876774,7.795,True,A,219622
1764,13,2011-01-07,1744544.39,16.94,2.891,127.1917742,7.47,False,A,219622
1765,13,2011-01-14,1682316.3099999996,20.6,2.903,127.3009355,7.47,False,A,219622
1766,13,2011-01-21,1770177.37,34.8,2.934,127.44048390000002,7.47,False,A,219622
1767,13,2011-01-28,1633663.1200000006,31.64,2.96,127.58003229999998,7.47,False,A,219622
1768,13,2011-02-04,1848186.58,23.35,2.974,127.7195806,7.47,False,A,219622
1769,13,2011-02-11,1944438.8999999997,30.83,3.034,127.859129,7.47,True,A,219622
1770,13,2011-02-18,2003480.5900000003,40.85,3.062,127.99525,7.47,False,A,219622
1771,13,2011-02-25,1831933.95,33.17,3.12,128.13,7.47,False,A,219622
1772,13,2011-03-04,1894960.68,34.23,3.23,128.26475,7.47,False,A,219622
1773,13,2011-03-11,1852432.58,41.28,3.346,128.3995,7.47,False,A,219622
1774,13,2011-03-18,1852443.78,44.69,3.407,128.5121935,7.47,False,A,219622
1775,13,2011-03-25,1807545.43,42.38,3.435,128.6160645,7.47,False,A,219622
1776,13,2011-04-01,1864238.6400000008,42.49,3.487,128.7199355,7.193,False,A,219622
1777,13,2011-04-08,1887465.0400000003,42.75,3.547,128.8238065,7.193,False,A,219622
1778,13,2011-04-15,1950994.0399999996,41.72,3.616,128.91073329999998,7.193,False,A,219622
1779,13,2011-04-22,2124316.34,47.55,3.655,128.9553,7.193,False,A,219622
1780,13,2011-04-29,1895583.12,43.85,3.683,128.9998667,7.193,False,A,219622
1781,13,2011-05-06,1986380.3999999997,47.75,3.744,129.04443329999998,7.193,False,A,219622
1782,13,2011-05-13,1958823.56,52.4,3.77,129.089,7.193,False,A,219622
1783,13,2011-05-20,1860923.5500000003,52.12,3.802,129.0756774,7.193,False,A,219622
1784,13,2011-05-27,1866369.93,54.62,3.778,129.0623548,7.193,False,A,219622
1785,13,2011-06-03,1935593.87,52.76,3.752,129.0490323,7.193,False,A,219622
1786,13,2011-06-10,1997816.98,61.39,3.732,129.0357097,7.193,False,A,219622
1787,13,2011-06-17,2086433.490000001,63.35,3.704,129.0432,7.193,False,A,219622
1788,13,2011-06-24,2009163.08,66.38,3.668,129.0663,7.193,False,A,219622
1789,13,2011-07-01,2048035.74,74.29,3.613,129.0894,6.877000000000002,False,A,219622
1790,13,2011-07-08,2021699.3800000004,77.3,3.563,129.1125,6.877000000000002,False,A,219622
1791,13,2011-07-15,1956813.31,75.59,3.553,129.1338387,6.877000000000002,False,A,219622
1792,13,2011-07-22,1987089.3600000003,78.5,3.563,129.1507742,6.877000000000002,False,A,219622
1793,13,2011-07-29,1880785.69,77.62,3.574,129.16770970000002,6.877000000000002,False,A,219622
1794,13,2011-08-05,2076231.8000000003,75.56,3.595,129.1846452,6.877000000000002,False,A,219622
1795,13,2011-08-12,1970341.3799999997,75.95,3.606,129.2015806,6.877000000000002,False,A,219622
1796,13,2011-08-19,2090340.98,76.68,3.5780000000000003,129.2405806,6.877000000000002,False,A,219622
1797,13,2011-08-26,2035244.54,81.53,3.57,129.2832581,6.877000000000002,False,A,219622
1798,13,2011-09-02,1953628.82,77.0,3.58,129.3259355,6.877000000000002,False,A,219622
1799,13,2011-09-09,1872921.31,70.19,3.619,129.3686129,6.877000000000002,True,A,219622
1800,13,2011-09-16,1923223.82,67.54,3.641,129.4306,6.877000000000002,False,A,219622
1801,13,2011-09-23,1847430.96,63.6,3.648,129.5183333,6.877000000000002,False,A,219622
1802,13,2011-09-30,1835662.6899999997,68.28,3.623,129.6060667,6.877000000000002,False,A,219622
1803,13,2011-10-07,2067232.560000001,60.62,3.592,129.6938,6.392,False,A,219622
1804,13,2011-10-14,1929659.0700000003,51.74,3.567,129.77064520000002,6.392,False,A,219622
1805,13,2011-10-21,1973544.2700000003,54.66,3.579,129.78216129999998,6.392,False,A,219622
1806,13,2011-10-28,1948733.8100000003,47.41,3.567,129.7936774,6.392,False,A,219622
1807,13,2011-11-04,2036317.539999999,43.51,3.5380000000000003,129.8051935,6.392,False,A,219622
1808,13,2011-11-11,2111592.09,33.8,3.513,129.81670970000002,6.392,False,A,219622
1809,13,2011-11-18,2016323.51,40.65,3.489,129.82683329999998,6.392,False,A,219622
1810,13,2011-11-25,2864170.61,38.89,3.445,129.8364,6.392,True,A,219622
1811,13,2011-12-02,2051315.6600000004,33.94,3.389,129.84596670000002,6.392,False,A,219622
1812,13,2011-12-09,2462779.060000001,24.82,3.341,129.8555333,6.392,False,A,219622
1813,13,2011-12-16,2760346.7099999995,27.85,3.282,129.8980645,6.392,False,A,219622
1814,13,2011-12-23,3556766.03,24.76,3.1860000000000004,129.98454840000002,6.392,False,A,219622
1815,13,2011-12-30,1969056.9100000008,31.53,3.119,130.07103229999998,6.392,True,A,219622
1816,13,2012-01-06,1865752.78,33.8,3.08,130.15751609999998,6.104,False,A,219622
1817,13,2012-01-13,1794962.6399999997,25.61,3.056,130.244,6.104,False,A,219622
1818,13,2012-01-20,1811606.21,32.71,3.047,130.27922579999998,6.104,False,A,219622
1819,13,2012-01-27,1733983.0899999996,34.32,3.0580000000000003,130.31445159999998,6.104,False,A,219622
1820,13,2012-02-03,1927780.7400000002,31.39,3.077,130.3496774,6.104,False,A,219622
1821,13,2012-02-10,2069284.57,33.73,3.116,130.38490320000002,6.104,True,A,219622
1822,13,2012-02-17,2214477.06,36.57,3.119,130.4546207,6.104,False,A,219622
1823,13,2012-02-24,1929768.03,35.38,3.145,130.5502069,6.104,False,A,219622
1824,13,2012-03-02,1969742.76,32.36,3.242,130.6457931,6.104,False,A,219622
1825,13,2012-03-09,1986445.6499999997,38.24,3.38,130.7413793,6.104,False,A,219622
1826,13,2012-03-16,2025582.62,52.5,3.529,130.82619350000002,6.104,False,A,219622
1827,13,2012-03-23,1904421.74,47.83,3.671,130.8966452,6.104,False,A,219622
1828,13,2012-03-30,1948982.7,53.2,3.734,130.96709679999998,6.104,False,A,219622
1829,13,2012-04-06,2271614.76,48.85,3.793,131.03754840000002,5.965,False,A,219622
1830,13,2012-04-13,2057637.8600000003,51.7,3.833,131.108,5.965,False,A,219622
1831,13,2012-04-20,1955689.1200000003,50.24,3.845,131.11733329999998,5.965,False,A,219622
1832,13,2012-04-27,1970121.65,64.8,3.842,131.12666670000002,5.965,False,A,219622
1833,13,2012-05-04,1995994.51,54.41,3.831,131.136,5.965,False,A,219622
1834,13,2012-05-11,2080764.169999999,56.47,3.809,131.14533329999998,5.965,False,A,219622
1835,13,2012-05-18,2131900.55,65.17,3.808,131.0983226,5.965,False,A,219622
1836,13,2012-05-25,2043349.41,62.39,3.801,131.02877420000002,5.965,False,A,219622
1837,13,2012-06-01,2035431.39,61.11,3.788,130.95922579999998,5.965,False,A,219622
1838,13,2012-06-08,2182437.9,68.4,3.776,130.8896774,5.965,False,A,219622
1839,13,2012-06-15,2152229.11,65.97,3.756,130.82953329999998,5.965,False,A,219622
1840,13,2012-06-22,2094372.9999999998,72.89,3.737,130.7929,5.965,False,A,219622
1841,13,2012-06-29,2037663.7100000004,82.0,3.681,130.75626670000003,5.965,False,A,219622
1842,13,2012-07-06,2184980.350000001,79.23,3.63,130.7196333,5.765,False,A,219622
1843,13,2012-07-13,2002750.99,83.68,3.595,130.683,5.765,False,A,219622
1844,13,2012-07-20,2053089.32,75.69,3.556,130.70129029999998,5.765,False,A,219622
1845,13,2012-07-27,1914430.53,80.42,3.537,130.7195806,5.765,False,A,219622
1846,13,2012-08-03,2044148.23,81.99,3.512,130.73787099999998,5.765,False,A,219622
1847,13,2012-08-10,2041019.9200000004,81.69,3.509,130.7561613,5.765,False,A,219622
1848,13,2012-08-17,2095769.18,79.4,3.545,130.7909677,5.765,False,A,219622
1849,13,2012-08-24,2059458.250000001,77.37,3.582,130.8381613,5.765,False,A,219622
1850,13,2012-08-31,2073855.42,79.18,3.624,130.8853548,5.765,False,A,219622
1851,13,2012-09-07,2165796.31,70.65,3.689,130.93254840000003,5.765,True,A,219622
1852,13,2012-09-14,1919917.03,68.55,3.749,130.9776667,5.765,False,A,219622
1853,13,2012-09-21,1938379.66,67.96,3.821,131.0103333,5.765,False,A,219622
1854,13,2012-09-28,1927664.1100000003,64.8,3.821,131.043,5.765,False,A,219622
1855,13,2012-10-05,2041918.7400000002,61.79,3.815,131.0756667,5.621,False,A,219622
1856,13,2012-10-12,1999079.44,55.1,3.797,131.1083333,5.621,False,A,219622
1857,13,2012-10-19,2018010.15,52.06,3.781,131.14996770000002,5.621,False,A,219622
1858,13,2012-10-26,2035189.66,46.97,3.755,131.19309679999998,5.621,False,A,219622
1859,14,2010-02-05,2623469.950000001,27.31,2.784,181.8711898,8.992,False,A,200898
1860,14,2010-02-12,1704218.84,27.73,2.773,181.982317,8.992,True,A,200898
1861,14,2010-02-19,2204556.7,31.27,2.745,182.0347816,8.992,False,A,200898
1862,14,2010-02-26,2095591.63,34.89,2.754,182.0774691,8.992,False,A,200898
1863,14,2010-03-05,2237544.75,37.13,2.777,182.1201566,8.992,False,A,200898
1864,14,2010-03-12,2156035.06,45.8,2.818,182.1628441,8.992,False,A,200898
1865,14,2010-03-19,2066219.3000000003,48.79,2.844,182.0779857,8.992,False,A,200898
1866,14,2010-03-26,2050396.2700000003,54.36,2.854,181.9718697,8.992,False,A,200898
1867,14,2010-04-02,2495630.51,47.74,2.85,181.8657537,8.899,False,A,200898
1868,14,2010-04-09,2258781.28,65.45,2.869,181.7596377,8.899,False,A,200898
1869,14,2010-04-16,2121788.61,54.28,2.899,181.6924769,8.899,False,A,200898
1870,14,2010-04-23,2138144.91,53.47,2.902,181.6772564,8.899,False,A,200898
1871,14,2010-04-30,2082355.12,53.15,2.9210000000000003,181.6620359,8.899,False,A,200898
1872,14,2010-05-07,2370116.520000001,70.75,2.966,181.6468154,8.899,False,A,200898
1873,14,2010-05-14,2129771.13,54.26,2.982,181.6612792,8.899,False,A,200898
1874,14,2010-05-21,2108187.1,62.62,2.958,181.8538486,8.899,False,A,200898
1875,14,2010-05-28,2227152.16,69.27,2.899,182.0464181,8.899,False,A,200898
1876,14,2010-06-04,2363601.470000001,75.93,2.847,182.2389876,8.899,False,A,200898
1877,14,2010-06-11,2249570.04,69.71,2.809,182.4315571,8.899,False,A,200898
1878,14,2010-06-18,2248645.5900000003,72.62,2.78,182.4424199,8.899,False,A,200898
1879,14,2010-06-25,2246179.910000001,79.32,2.8080000000000003,182.3806,8.899,False,A,200898
1880,14,2010-07-02,2334788.4199999995,76.61,2.815,182.3187801,8.743,False,A,200898
1881,14,2010-07-09,2236209.13,82.45,2.793,182.2569603,8.743,False,A,200898
1882,14,2010-07-16,2130287.27,77.84,2.783,182.2604411,8.743,False,A,200898
1883,14,2010-07-23,2044155.39,81.46,2.7710000000000004,182.3509895,8.743,False,A,200898
1884,14,2010-07-30,2054843.28,79.78,2.781,182.4415378,8.743,False,A,200898
1885,14,2010-08-06,2219813.5000000005,77.17,2.784,182.5320862,8.743,False,A,200898
1886,14,2010-08-13,2052984.8099999996,78.44,2.805,182.6226346,8.743,False,A,200898
1887,14,2010-08-20,2057138.3100000003,76.01,2.779,182.6165205,8.743,False,A,200898
1888,14,2010-08-27,2020332.07,71.36,2.755,182.6104063,8.743,False,A,200898
1889,14,2010-09-03,2182563.66,78.37,2.715,182.6042922,8.743,False,A,200898
1890,14,2010-09-10,2191767.76,70.87,2.699,182.598178,8.743,True,A,200898
1891,14,2010-09-17,1953539.85,66.55,2.7060000000000004,182.622509,8.743,False,A,200898
1892,14,2010-09-24,1879891.1300000004,68.59,2.713,182.6696737,8.743,False,A,200898
1893,14,2010-10-01,1855703.6599999997,70.58,2.707,182.7168385,8.724,False,A,200898
1894,14,2010-10-08,2091663.2,56.49,2.764,182.7640032,8.724,False,A,200898
1895,14,2010-10-15,1932162.6299999997,58.61,2.8680000000000003,182.8106203,8.724,False,A,200898
1896,14,2010-10-22,1936621.09,53.15,2.917,182.8558685,8.724,False,A,200898
1897,14,2010-10-29,1984768.3399999996,61.3,2.9210000000000003,182.9011166,8.724,False,A,200898
1898,14,2010-11-05,2078417.47,45.65,2.917,182.9463648,8.724,False,A,200898
1899,14,2010-11-12,2092189.06,46.14,2.931,182.9916129,8.724,False,A,200898
1900,14,2010-11-19,1968462.5799999996,50.02,3.0,182.8989385,8.724,False,A,200898
1901,14,2010-11-26,2921709.7099999986,46.15,3.039,182.7832769,8.724,True,A,200898
1902,14,2010-12-03,2258489.6300000004,40.93,3.0460000000000003,182.6676154,8.724,False,A,200898
1903,14,2010-12-10,2600519.26,30.54,3.109,182.5519538,8.724,False,A,200898
1904,14,2010-12-17,2762861.409999999,30.51,3.14,182.517732,8.724,False,A,200898
1905,14,2010-12-24,3818686.4499999993,30.59,3.141,182.54459,8.724,False,A,200898
1906,14,2010-12-31,1623716.4600000004,29.67,3.179,182.5714479,8.724,True,A,200898
1907,14,2011-01-07,1864746.1,34.32,3.193,182.5983058,8.549,False,A,200898
1908,14,2011-01-14,1699095.9,24.78,3.205,182.6585782,8.549,False,A,200898
1909,14,2011-01-21,1743188.8699999994,30.55,3.229,182.9193368,8.549,False,A,200898
1910,14,2011-01-28,1613718.38,24.05,3.237,183.1800955,8.549,False,A,200898
1911,14,2011-02-04,1995891.87,28.73,3.2310000000000003,183.4408542,8.549,False,A,200898
1912,14,2011-02-11,1980405.03,30.3,3.239,183.7016129,8.549,True,A,200898
1913,14,2011-02-18,2019031.67,40.7,3.245,183.9371353,8.549,False,A,200898
1914,14,2011-02-25,1875708.88,35.78,3.274,184.1625632,8.549,False,A,200898
1915,14,2011-03-04,2041215.61,38.65,3.4330000000000003,184.3879911,8.549,False,A,200898
1916,14,2011-03-11,1931104.67,45.01,3.582,184.613419,8.549,False,A,200898
1917,14,2011-03-18,1932491.42,46.66,3.631,184.809719,8.549,False,A,200898
1918,14,2011-03-25,1879451.2299999997,41.76,3.625,184.9943679,8.549,False,A,200898
1919,14,2011-04-01,1869110.55,37.27,3.638,185.1790167,8.521,False,A,200898
1920,14,2011-04-08,2037798.8800000004,48.71,3.72,185.3636656,8.521,False,A,200898
1921,14,2011-04-15,1974960.86,53.69,3.821,185.5339821,8.521,False,A,200898
1922,14,2011-04-22,2256461.39,53.04,3.892,185.66846730000003,8.521,False,A,200898
1923,14,2011-04-29,1930617.64,66.18,3.962,185.8029526,8.521,False,A,200898
1924,14,2011-05-06,2095599.93,58.21,4.046,185.9374378,8.521,False,A,200898
1925,14,2011-05-13,2004330.3,60.38,4.066,186.0719231,8.521,False,A,200898
1926,14,2011-05-20,1959967.8,62.28,4.062,185.9661154,8.521,False,A,200898
1927,14,2011-05-27,2080694.24,69.7,3.985,185.8603077,8.521,False,A,200898
1928,14,2011-06-03,2079899.47,76.38,3.922,185.7545,8.521,False,A,200898
1929,14,2011-06-10,2132446.0000000005,73.88,3.881,185.6486923,8.521,False,A,200898
1930,14,2011-06-17,2082083.34,69.32,3.842,185.6719333,8.521,False,A,200898
1931,14,2011-06-24,2069523.5200000003,74.85,3.804,185.7919609,8.521,False,A,200898
1932,14,2011-07-01,2074668.1899999997,74.04,3.748,185.9119885,8.625,False,A,200898
1933,14,2011-07-08,2063401.06,77.49,3.711,186.032016,8.625,False,A,200898
1934,14,2011-07-15,1953544.76,78.47,3.76,186.1399808,8.625,False,A,200898
1935,14,2011-07-22,1882070.88,82.33,3.811,186.2177885,8.625,False,A,200898
1936,14,2011-07-29,1871021.01,81.31,3.829,186.2955962,8.625,False,A,200898
1937,14,2011-08-05,2066020.6900000004,78.22,3.842,186.3734038,8.625,False,A,200898
1938,14,2011-08-12,1928773.82,77.0,3.812,186.4512115,8.625,False,A,200898
1939,14,2011-08-19,1896873.99,72.98,3.747,186.5093071,8.625,False,A,200898
1940,14,2011-08-26,2273470.62,72.55,3.704,186.5641172,8.625,False,A,200898
1941,14,2011-09-02,1750891.4700000002,70.63,3.703,186.6189274,8.625,False,A,200898
1942,14,2011-09-09,2202742.9,71.48,3.738,186.6737376,8.625,True,A,200898
1943,14,2011-09-16,1864637.89,69.17,3.742,186.8024,8.625,False,A,200898
1944,14,2011-09-23,1871555.6400000008,63.75,3.711,187.0295321,8.625,False,A,200898
1945,14,2011-09-30,1809989.2900000003,70.66,3.645,187.2566641,8.625,False,A,200898
1946,14,2011-10-07,2078796.76,55.82,3.583,187.4837962,8.523,False,A,200898
1947,14,2011-10-14,1890870.7499999998,63.82,3.5410000000000004,187.6917481,8.523,False,A,200898
1948,14,2011-10-21,2009004.59,59.6,3.57,187.7846197,8.523,False,A,200898
1949,14,2011-10-28,2056846.1200000003,51.78,3.569,187.87749130000003,8.523,False,A,200898
1950,14,2011-11-04,2174056.71,43.92,3.551,187.9703629,8.523,False,A,200898
1951,14,2011-11-11,2081534.65,47.65,3.53,188.0632345,8.523,False,A,200898
1952,14,2011-11-18,1969360.72,51.34,3.53,188.1983654,8.523,False,A,200898
1953,14,2011-11-25,2685351.8100000005,48.71,3.492,188.3504,8.523,True,A,200898
1954,14,2011-12-02,2143080.57,50.19,3.452,188.5024346,8.523,False,A,200898
1955,14,2011-12-09,2470581.29,46.57,3.415,188.6544692,8.523,False,A,200898
1956,14,2011-12-16,2594363.09,39.93,3.4130000000000003,188.79793490000003,8.523,False,A,200898
1957,14,2011-12-23,3369068.9899999993,42.27,3.389,188.9299752,8.523,False,A,200898
1958,14,2011-12-30,1914148.89,37.79,3.389,189.0620155,8.523,True,A,200898
1959,14,2012-01-06,1859144.96,35.88,3.422,189.19405580000003,8.424,False,A,200898
